JourMot,JourChiffre,Mois,Titre,Lien,Emotion,Date,Type
Mercredi,6,Juillet,L'Allemagne s'apprête à régulariser des dizaines de milliers de migrants,https://www.rts.ch/info/monde/13225990-lallemagne-sapprete-a-regulariser-des-dizaines-de-milliers-de-migrants.html,Good,06.07.2022,International
Mercredi,6,Juillet,Elisabeth Borne affiche sa pugnacité devant les députés français,https://www.rts.ch/info/monde/13225182-elisabeth-borne-affiche-sa-pugnacite-devant-les-deputes-francais.html,Bad,06.07.2022,International
Mercredi,6,Juillet,Guerre en Ukraine,https://www.rts.ch/info/monde/13225120-les-civils-appeles-a-quitter-sloviansk-que-larmee-russe-cible.html,Bad,06.07.2022,International
Mercredi,6,Juillet,"""Il faudra limiter les demandes en eau à l'avenir en Suisse""",https://www.rts.ch/info/suisse/13226199-il-faudra-limiter-les-demandes-en-eau-a-lavenir-en-suisse.html,Bad,06.07.2022,Environnement
Mercredi,6,Juillet,Le franc suisse a atteint un niveau sans précédent face à l'euro,https://www.rts.ch/info/economie/13226280-le-franc-suisse-a-atteint-un-niveau-sans-precedent-face-a-leuro.html,Bad,06.07.2022,Economie
Jeudi,7,Juillet,La directrice de la communication de Joe Biden démissionne,https://www.rts.ch/info/monde/13226803-la-directrice-de-la-communication-de-joe-biden-demissionne.html,Bad,07.07.2022,International
Jeudi,7,Juillet,"Avec son humour absurde Daniel Goossens ouvre ""La Porte de l'Univers""",https://www.rts.ch/info/culture/livres/13213904-avec-son-humour-absurde-daniel-goossens-ouvre-la-porte-de-lunivers.html,Neutral,07.07.2022,Culture
Jeudi,7,Juillet, Un village de conteneurs pour réfugiés ukrainiens inauguré à Berne,https://www.rts.ch/info/suisse/13226251-un-village-de-conteneurs-pour-refugies-ukrainiens-inaugure-a-berne.html,Bad,07.07.2022,Politique Suisse
Jeudi,7,Juillet,Le monde s'éloigne de son objectif d'éradiquer la faim en 2030,https://www.rts.ch/info/monde/13226308-le-monde-seloigne-de-son-objectif-deradiquer-la-faim-en-2030.html,Bad,07.07.2022,International
Jeudi,7,Juillet,Le procès de l'effondrement du pont Morandi de Gênes s'ouvre en Italie,https://www.rts.ch/info/monde/13227046-le-proces-de-leffondrement-du-pont-morandi-de-genes-souvre-en-italie.html,Bad,07.07.2022,International
Jeudi,7,Juillet,Attente prévue sur les routes et dans les aéroports suisses pour les vacances d'été,https://www.rts.ch/info/suisse/13227049-attente-prevue-sur-les-routes-et-dans-les-aeroports-suisses-pour-les-vacances-dete.html,Good,07.07.2022,Faits divers
Jeudi,7,Juillet,Boris Johnson va présenter sa démission de la tête du parti conservateur,https://www.rts.ch/info/monde/13227255-boris-johnson-va-presenter-sa-demission-de-la-tete-du-parti-conservateur.html,Good,07.07.2022,International
Jeudi,7,Juillet,Le statut de protection S face à sa première évaluation fédérale,https://www.rts.ch/info/suisse/13227109-le-statut-de-protection-s-face-a-sa-premiere-evaluation-federale.html,Neutral,07.07.2022,Politique Suisse
Jeudi,7,Juillet,L'avenir du Festival international d'échecs de Bienne est compromis,https://www.rts.ch/info/regions/berne/13226245-lavenir-du-festival-international-dechecs-de-bienne-est-compromis.html,Bad,07.07.2022,Culture
Jeudi,7,Juillet,Le taux de chômage au plus bas en Suisse la pénurie de main d'oeuvre se prolonge,https://www.rts.ch/info/economie/13227456-le-taux-de-chomage-au-plus-bas-en-suisse-la-penurie-de-main-doeuvre-se-prolonge.html,Good,07.07.2022,Economie
Jeudi,7,Juillet,A sec le Grand Lac Salé de l'Utah aux Etats-Unis à un niveau historiquement bas,https://www.rts.ch/info/monde/13227503-a-sec-le-grand-lac-sale-de-lutah-aux-etatsunis-a-un-niveau-historiquement-bas.html,Bad,07.07.2022,Environnement
Jeudi,7,Juillet,Les éclats soul de Michael Kiwanuka illuminent le Montreux Jazz Lab,https://www.rts.ch/info/culture/musiques/13227262-les-eclats-soul-de-michael-kiwanuka-illuminent-le-montreux-jazz-lab.html,Neutral,07.07.2022,Culture
Jeudi,7,Juillet,Guerre en Ukraine,https://www.rts.ch/info/monde/13227506-les-combats-font-rage-dans-la-region-de-donetsk-sept-civils-tues.html,Bad,07.07.2022,International
Jeudi,7,Juillet,"Les ""thérapies de conversion"" bientôt interdites dans le canton de Vaud",https://www.rts.ch/info/regions/vaud/13227488-les-therapies-de-conversion-bientot-interdites-dans-le-canton-de-vaud.html,Good,07.07.2022,Politique Suisse
Jeudi,7,Juillet,Coup de filet à Genève dans le milieu de la pédopornographie,https://www.rts.ch/info/regions/geneve/13228014-coup-de-filet-a-geneve-dans-le-milieu-de-la-pedopornographie.html,Good,07.07.2022,Faits divers
Jeudi,7,Juillet,Des cellules solaires avec 30% de rendement une première grâce à la recherche suisse,https://www.rts.ch/info/sciences-tech/technologies/13227589-des-cellules-solaires-avec-30-de-rendement-une-premiere-grace-a-la-recherche-suisse.html,Good,07.07.2022,Sciences
Jeudi,7,Juillet,Ralentir pour mieux lutter contre la précarité dans les arts de la scène,https://www.rts.ch/info/culture/spectacles/13222982-ralentir-pour-mieux-lutter-contre-la-precarite-dans-les-arts-de-la-scene.html,Bad,07.07.2022,Culture
Jeudi,7,Juillet,L'évolution des personnages homosexuels et transgenres au cinéma mise en avant au NIFFF,https://www.rts.ch/info/culture/cinema/13227712-levolution-des-personnages-homosexuels-et-transgenres-au-cinema-mise-en-avant-au-nifff.html,Good,07.07.2022,Culture
Jeudi,7,Juillet,Tour de France: Tadej Pogacar fait coup double,https://www.rts.ch/sport/cyclisme/13227590-tour-de-france-tadej-pogacar-fait-coup-double.html,Neutral,07.07.2022,Sport
Jeudi,7,Juillet,Le Parlement européen veut sécuriser le droit à l'avortement,https://www.rts.ch/info/monde/13227983-le-parlement-europeen-veut-securiser-le-droit-a-lavortement.html,Good,07.07.2022,International
Jeudi,7,Juillet,Des activistes d'Extinction Rebellion condamnés en appel à Neuchâtel,https://www.rts.ch/info/regions/neuchatel/13228324-des-activistes-dextinction-rebellion-condamnes-en-appel-a-neuchatel.html,Bad,07.07.2022,Politique Suisse
Jeudi,7,Juillet,"Karin Keller-Sutter souhaite que le statut ""S"" soit évalué rapidement",https://www.rts.ch/info/suisse/13227109-karin-kellersutter-souhaite-que-le-statut-s-soit-evalue-rapidement.html,Neutral,07.07.2022,Politique Suisse
Jeudi,7,Juillet,Qui pour remplacer Boris Johnson? Tour d'horizon des prétendants,https://www.rts.ch/info/monde/13227765-qui-pour-remplacer-boris-johnson-tour-dhorizon-des-pretendants.html,Neutral,07.07.2022,International
Jeudi,7,Juillet,"L'auteur du manga culte ""Yu-Gi-Oh!"" Kazuki Takahashi est décédé",https://www.rts.ch/info/culture/livres/13228512-lauteur-du-manga-culte-yugioh-kazuki-takahashi-est-decede.html,Bad,07.07.2022,Faits divers
Jeudi,7,Juillet,Wimbledon: Nadal annonce son retrait du tournoi,https://www.rts.ch/sport/tennis/13228620-wimbledon-nadal-annonce-son-retrait-du-tournoi.html,Bad,07.07.2022,Sport
Jeudi,7,Juillet,Après avoir fait tomber la province de Lougansk l'artillerie russe se tourne sur celle de Donetsk,https://www.rts.ch/info/monde/13223049-apres-avoir-fait-tomber-la-province-de-lougansk-lartillerie-russe-se-tourne-sur-celle-de-donetsk.html,Bad,07.07.2022,International
Jeudi,7,Juillet,"Vedette du film ""Le Parrain"" l'acteur James Caan est mort à 82 ans",https://www.rts.ch/info/culture/cinema/13228631-vedette-du-film-le-parrain-lacteur-james-caan-est-mort-a-82-ans.html,Bad,07.07.2022,Faits divers
Jeudi,7,Juillet,"Joyce Carol Oates: ""J'ai le sentiment d'offrir un miroir à la société""",https://www.rts.ch/info/culture/13228459-joyce-carol-oates-jai-le-sentiment-doffrir-un-miroir-a-la-societe.html,Neutral,07.07.2022,Culture
Jeudi,7,Juillet,Appel à signaler d'éventuels abus au sein de la communauté du Verbe de Vie,https://www.rts.ch/info/regions/fribourg/13228415-appel-a-signaler-deventuels-abus-au-sein-de-la-communaute-du-verbe-de-vie.html,Bad,07.07.2022,Faits divers
Jeudi,7,Juillet,Le policier qui a tué George Floyd condamné à 21 ans de prison par la justice fédérale américaine,https://www.rts.ch/info/monde/13228779-le-policier-qui-a-tue-george-floyd-condamne-a-21-ans-de-prison-par-la-justice-federale-americaine.html,Good,07.07.2022,International
Vendredi,8,Juillet,De nombreux artistes suisses font le déplacement au Festival d'Avignon,https://www.rts.ch/info/culture/spectacles/13227272-de-nombreux-artistes-suisses-font-le-deplacement-au-festival-davignon.html,Good,08.07.2022,Culture
Vendredi,8,Juillet,Un centre de formation déménage à Bienne (BE) suite au transfert de Moutier dans le Jura,https://www.rts.ch/info/regions/13228695-un-centre-de-formation-demenage-a-bienne-be-suite-au-transfert-de-moutier-dans-le-jura.html,Neutral,08.07.2022,Politique Suisse
Vendredi,8,Juillet,Un premier candidat se lance dans la course pour succéder à Boris Johnson,https://www.rts.ch/info/monde/13229290-un-premier-candidat-se-lance-dans-la-course-pour-succeder-a-boris-johnson.html,Neutral,08.07.2022,International
Vendredi,8,Juillet,"Le feu qui a ravagé des hectares de forêt dans le Gard devrait durer ""plusieurs jours""",https://www.rts.ch/info/monde/13229724-le-feu-qui-a-ravage-des-hectares-de-foret-dans-le-gard-devrait-durer-plusieurs-jours.html,Bad,08.07.2022,Environnement
Vendredi,8,Juillet,Des ONG environnementales plaident pour un Tour de France plus vert,https://www.rts.ch/info/monde/13228701-des-ong-environnementales-plaident-pour-un-tour-de-france-plus-vert.html,Good,08.07.2022,Sport
Vendredi,8,Juillet,La Suisse ne sous-estime pas la crise énergétique selon Ignazio Cassis,https://www.rts.ch/info/suisse/13229502-la-suisse-ne-sousestime-pas-la-crise-energetique-selon-ignazio-cassis.html,Neutral,08.07.2022,Politique Suisse
Vendredi,8,Juillet,Des poutres destinées à la nouvelle flèche de Notre-Dame de Paris bénies dans le Jura,https://www.rts.ch/info/regions/jura/13229737-des-poutres-destinees-a-la-nouvelle-fleche-de-notredame-de-paris-benies-dans-le-jura.html,Neutral,08.07.2022,Culture
Vendredi,8,Juillet,"Johan Rochel: ""Les robots ne peuvent pas remplacer le contact humain""",https://www.rts.ch/info/sciences-tech/13136726-johan-rochel-les-robots-ne-peuvent-pas-remplacer-le-contact-humain.html,Good,08.07.2022,Sciences
Vendredi,8,Juillet,Certains fournisseurs de gaz voudraient des garanties financières de la Confédération,https://www.rts.ch/info/suisse/13229562-certains-fournisseurs-de-gaz-voudraient-des-garanties-financieres-de-la-confederation.html,Bad,08.07.2022,Economie
Vendredi,8,Juillet,Les beautés de la vie sous-marine s'exposent à l'air libre à Neuchâtel,https://www.rts.ch/info/culture/arts-visuels/13219005-les-beautes-de-la-vie-sousmarine-sexposent-a-lair-libre-a-neuchatel.html,Neutral,08.07.2022,Sciences
Vendredi,8,Juillet,Suppression des subventions aux cantons en cas de retard dans un transfert Dublin,https://www.rts.ch/info/suisse/13230060-suppression-des-subventions-aux-cantons-en-cas-de-retard-dans-un-transfert-dublin.html,Bad,08.07.2022,Economie
Vendredi,8,Juillet,La prix Nobel Maria Ressa condamnée en appel pour diffamation aux Philippines,https://www.rts.ch/info/monde/13229870-la-prix-nobel-maria-ressa-condamnee-en-appel-pour-diffamation-aux-philippines.html,Bad,08.07.2022,International
Vendredi,8,Juillet,Nouvelle fresque géante de l'artiste Saype au-dessus de Villars (VD),https://www.rts.ch/info/regions/vaud/13230242-nouvelle-fresque-geante-de-lartiste-saype-audessus-de-villars-vd.html,Good,08.07.2022,Culture
Vendredi,8,Juillet,Guerre en Ukraine,https://www.rts.ch/info/monde/13230092-le-g20-appelle-a-la-fin-de-la-guerre-en-ukraine-la-russie-boude-certains-diplomates.html,Bad,08.07.2022,International
Vendredi,8,Juillet,Le dispositif de sécurité s'organise pour accueillir le Tour de France en Suisse,https://www.rts.ch/info/regions/13219242-le-dispositif-de-securite-sorganise-pour-accueillir-le-tour-de-france-en-suisse.html,Neutral,08.07.2022,Sport
Vendredi,8,Juillet,Sepp Blatter et Michel Platini acquittés dans le procès pour escroquerie,https://www.rts.ch/info/suisse/13229800-sepp-blatter-et-michel-platini-acquittes-dans-le-proces-pour-escroquerie.html,Bad,08.07.2022,Sport
Vendredi,8,Juillet,Vive émotion au Japon et à l'étranger après la mort de Shinzo Abe,https://www.rts.ch/info/monde/13229953-vive-emotion-au-japon-et-a-letranger-apres-la-mort-de-shinzo-abe.html,Bad,08.07.2022,International
Vendredi,8,Juillet,L'ex-Premier ministre japonais Shinzo Abe a été assassiné en plein meeting,https://www.rts.ch/info/monde/13229485-lexpremier-ministre-japonais-shinzo-abe-a-ete-assassine-en-plein-meeting.html,Bad,08.07.2022,International
Vendredi,8,Juillet,Olympic Antigua des Romands au rock épris d'ardeurs et d'ailleurs soul,https://www.rts.ch/info/culture/musiques/13222323-olympic-antigua-des-romands-au-rock-epris-dardeurs-et-dailleurs-soul.html,Neutral,08.07.2022,Culture
Vendredi,8,Juillet,Décès de l'ex-président de l'Angola José Eduardo dos Santos en Espagne,https://www.rts.ch/info/monde/13230402-deces-de-lexpresident-de-langola-jose-eduardo-dos-santos-en-espagne.html,Neutral,08.07.2022,International
Vendredi,8,Juillet,Léonore Porchet désignée codirectrice du festival BDFIL à Lausanne,https://www.rts.ch/info/culture/livres/13230689-leonore-porchet-designee-codirectrice-du-festival-bdfil-a-lausanne.html,Good,08.07.2022,Culture
Vendredi,8,Juillet,Le Contrôle fédéral des finances pointe les risques financiers du F-35,https://www.rts.ch/info/suisse/13230727-le-controle-federal-des-finances-pointe-les-risques-financiers-du-f35.html,Good,08.07.2022,Economie
Vendredi,8,Juillet,Des milliards de personnes dépendent des espèces sauvages rappelle l'ONU,https://www.rts.ch/info/monde/13230741-des-milliards-de-personnes-dependent-des-especes-sauvages-rappelle-lonu.html,Bad,08.07.2022,Environnement
Vendredi,8,Juillet,L'ancien ministre britannique Rishi Sunak veut succéder à Boris Johnson,https://www.rts.ch/info/monde/13230834-lancien-ministre-britannique-rishi-sunak-veut-succeder-a-boris-johnson.html,Neutral,08.07.2022,International
Vendredi,8,Juillet,Joe Biden annonce de nouvelles mesures pour protéger les Américaines souhaitant avorter,https://www.rts.ch/info/monde/13230698-joe-biden-annonce-de-nouvelles-mesures-pour-proteger-les-americaines-souhaitant-avorter.html,Good,08.07.2022,International
Vendredi,8,Juillet,Veto russe sur la poursuite de l'aide humanitaire transfrontalière à la Syrie,https://www.rts.ch/info/monde/13231087-veto-russe-sur-la-poursuite-de-laide-humanitaire-transfrontaliere-a-la-syrie.html,Bad,08.07.2022,International
Vendredi,8,Juillet,Collision mortelle entre un bateau de ligne et un voilier sur le lac de Bienne,https://www.rts.ch/info/regions/berne/13231180-collision-mortelle-entre-un-bateau-de-ligne-et-un-voilier-sur-le-lac-de-bienne.html,Bad,08.07.2022,Faits divers
Vendredi,8,Juillet,Les robots au service de l'agriculture pour réduire l'empreinte écologique,https://www.rts.ch/info/suisse/13228023-les-robots-au-service-de-lagriculture-pour-reduire-lempreinte-ecologique.html,Bad,08.07.2022,Sciences
Vendredi,8,Juillet,L'hôpital de Moutier privé de la plupart de ses missions dans le projet hospitalier jurassien,https://www.rts.ch/info/regions/13230801-lhopital-de-moutier-prive-de-la-plupart-de-ses-missions-dans-le-projet-hospitalier-jurassien.html,Neutral,08.07.2022,Politique Suisse
Vendredi,8,Juillet,La Suisse a-t-elle donné de faux espoirs à la France avant de choisir le F-35 américain?,https://www.rts.ch/info/suisse/13230822-la-suisse-atelle-donne-de-faux-espoirs-a-la-france-avant-de-choisir-le-f35-americain.html,Bad,08.07.2022,Politique Suisse
Samedi,9,Juillet,Elon Musk renonce finalement à racheter Twitter,https://www.rts.ch/info/economie/13231268-elon-musk-renonce-finalement-a-racheter-twitter.html,Good,09.07.2022,Economie
Samedi,9,Juillet,Etats-Unis et Chine renouent le contact pour tenter d'apaiser les tensions,https://www.rts.ch/info/monde/13232027-etatsunis-et-chine-renouent-le-contact-pour-tenter-dapaiser-les-tensions.html,Good,09.07.2022,International
Samedi,9,Juillet,Guerre en Ukraine,https://www.rts.ch/info/monde/13230092-la-russie-assemblerait-des-forces-de-reserve-pres-de-lukraine-pour-de-futures-offensives.html,Bad,09.07.2022,International
Samedi,9,Juillet,En finir avec le mythe d'une transition heureuse pour agir concrètement pour le climat,https://www.rts.ch/info/economie/13222170-en-finir-avec-le-mythe-dune-transition-heureuse-pour-agir-concretement-pour-le-climat.html,Bad,09.07.2022,Environnement
Samedi,9,Juillet,"La Suisse ""est tombée dans le piège de l'UE"" affirme Pierre-Yves Maillard",https://www.rts.ch/info/suisse/13232018-la-suisse-est-tombee-dans-le-piege-de-lue-affirme-pierreyves-maillard.html,Bad,09.07.2022,Politique Suisse
Samedi,9,Juillet,Le Japon est en deuil au lendemain de l'assassinat de Shinzo Abe,https://www.rts.ch/info/monde/13231984-le-japon-est-en-deuil-au-lendemain-de-lassassinat-de-shinzo-abe.html,Bad,09.07.2022,International
